PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
88S06_01,TWFycw==,False!,F/1708/S,IGPEEXHI-1t,132.0,False,81.0,0.0,1363.0,0.0,0.0,Shood Clake907,True
88G07_01,RWFydGg=,Falsej,G/1420/S,EHD Y318.5-22,122.0,False,0.0,0.0,0.0,617.0,0.0,Marix Polliamposs273,False
8Y808_01,RWFydGg=,False#,F/1816/P,IGPEEXHI-1t,138.0,False,0.0,2532.0,0.0,204.0,0.0,Pristy Folemonley559,True
88M09_01,RWFydGg=,Falsee,F/1817/P,IGPEEXHI-1t,124.0,False,0.0,0.0,0.0,2019.0,117.0,Blance Cooperkins788,False
88E11_01,RWFydGg=,Falsea,E/577/S,EHD Y318.5-22,163.0,False,0.0,0.0,80.0,0.0,2322.0,Karley Goods507,False
8Z812_01,TWFycw==,TrueZ,E/564/P,IGPEEXHI-1t,123.0,False,0.0,0.0,0.0,0.0,0.0,Bar Part579,False
88C13_01,RWFydGg=,Falsef,G/1421/S,EHD Y318.5-22,141.0,False,413.0,0.0,0.0,7.0,347.0,,False
881Z5_01,RWFydGg=,Falsed,F/1818/P,55 Rpcrgx t,120.0,False,0.0,0.0,0.0,335.0,957.0,Frey Tranklinay631,False
8K816_01,RXVyb3Bh,Trueh,B/340/S,IGPEEXHI-1t,148.0,False,0.0,0.0,0.0,0.0,,Murzima Diouselt440,True
88S16_02,,Trueg,B/340/S,55 Rpcrgx t,144.0,False,0.0,0.0,0.0,0.0,0.0,Mesatik Diouselt316,True
881L6_03,RXVyb3Bh,Truei,B/340/S,55 Rpcrgx t,115.0,False,0.0,0.0,0.0,0.0,0.0,Merops Diouselt283,True
881C6_04,RXVyb3Bh,Truee,B/340/S,55 Rpcrgx t,129.0,False,0.0,0.0,0.0,0.0,0.0,Astab Diouselt262,True
881L6_05,RXVyb3Bh,Falsef,B/340/S,IGPEEXHI-1t,164.0,,0.0,1770.0,0.0,4111.0,180.0,Terops Diouselt593,False
8E817_01,RWFydGg=,Falseb,G/1426/P,IGPEEXHI-1t,119.0,False,586.0,10.0,0.0,30.0,0.0,Yola Mirezavis225,False
881Y8_01,RWFydGg=,True@,G/1427/P,EHD Y318.5-22,128.0,False,0.0,0.0,0.0,0.0,0.0,Andyn Ballocks209,True
8T819_01,RWFydGg=,Falsea,G/1428/P,IGPEEXHI-1t,144.0,False,857.0,0.0,1.0,8.0,17.0,Almary Sancasey851,False
88E20_01,RWFydGg=,TrueZ,G/1429/P,IGPEEXHI-1t,113.0,False,0.0,0.0,0.0,0.0,0.0,Isaacy Hahnstoneal628,True
8V821_01,RWFydGg=,Falsef,E/565/P,IGPEEXHI-1t,145.0,False,198.0,454.0,1.0,0.0,4.0,Heremy Lewinez244,True
882V2_01,RXVyb3Bh,False#,A/92/P,55 Rpcrgx t,125.0,False,0.0,145.0,1359.0,492.0,205.0,Taram Spopting336,False
882Y3_01,TWFycw==,Trueg,F/1710/S,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,0.0,0.0,Stax Jamad915,True
88K24_01,RWFydGg=,Falseh,F/1819/P,IGPEEXHI-1t,129.0,False,128.0,0.0,130.0,132.0,473.0,Ruthy Whiters606,False
88J25_01,RWFydGg=,Trueb,G/1422/S,55 Rpcrgx t,121.0,False,0.0,0.0,0.0,0.0,0.0,Iree Halexandez469,True
8N826_01,RXVyb3Bh,Falseg,C/290/P,55 Rpcrgx t,113.0,False,1212.0,4485.0,0.0,4016.0,57.0,Marin Hednigic889,False
882A6_02,RXVyb3Bh,Falsef,C/290/P,55 Rpcrgx t,125.0,False,1369.0,310.0,3.0,4502.0,377.0,Nusakab Hednigic98,False
8W826_03,RXVyb3Bh,Falseb,C/290/P,IGPEEXHI-1t,146.0,False,1384.0,229.0,0.0,1572.0,1.0,Aston Hednigic835,False
8D827_01,RWFydGg=,False$,F/1820/P,55 Rpcrgx t,137.0,False,88.0,0.0,719.0,88.0,0.0,Rickie Mclarseney925,True
8T828_01,RWFydGg=,Falsec,F/1711/S,55 Rpcrgx t,119.0,,0.0,6.0,0.0,0.0,1179.0,Charly Robersondez357,True
88D30_01,TWFycw==,Falsee,E/578/S,IGPEEXHI-1t,129.0,False,230.0,0.0,1404.0,464.0,0.0,Rankes Vloaf785,False
88C30_02,TWFycw==,True%,F/1712/S,IGPEEXHI-1t,121.0,False,0.0,0.0,0.0,0.0,0.0,Pon Vloaf15,True
883K1_01,TWFycw==,True!,F/1713/S,IGPEEXHI-1t,113.0,False,0.0,0.0,0.0,0.0,0.0,Yaphex Beake722,True
8J833_01,RWFydGg=,Truei,G/1424/S,55 Rpcrgx t,115.0,False,0.0,0.0,0.0,0.0,0.0,Jennya Vanglis704,True
883F4_01,RWFydGg=,Falsef,F/1715/S,IGPEEXHI-1t,142.0,False,4.0,0.0,0.0,0.0,792.0,Milda Howayery256,False
8S835_01,RWFydGg=,Truef,G/1425/S,IGPEEXHI-1t,,False,0.0,0.0,0.0,0.0,0.0,Shalle Bartines395,False
883B6_01,RWFydGg=,Falsed,F/1821/P,IGPEEXHI-1t,126.0,False,903.0,0.0,182.0,0.0,27.0,Harlos Mcinton807,False
88I36_02,RWFydGg=,Truef,G/1430/P,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,0.0,0.0,Jeron Mcinton196,False
88J38_01,RWFydGg=,Falseb,G/1431/P,IGPEEXHI-1t,118.0,,0.0,181.0,628.0,0.0,0.0,Briam Chanash548,True
8V840_01,RWFydGg=,Falsed,F/1716/S,55 Rpcrgx t,150.0,False,0.0,433.0,4.0,0.0,2020.0,Naomin Litthews609,False
8F841_01,TWFycw==,True@,F/1822/P,IGPEEXHI-1t,128.0,False,0.0,0.0,0.0,0.0,0.0,Asinch Derry221,True
8P842_01,RXVyb3Bh,Falsee,D/267/S,IGPEEXHI-1t,124.0,False,3.0,2910.0,0.0,112.0,36.0,Hekaron Amspring45,True
8U843_01,RXVyb3Bh,False@,C/327/S,IGPEEXHI-1t,131.0,False,,927.0,0.0,2760.0,1.0,Zedares Rinicapead186,False
8Z844_01,RWFydGg=,Falseh,E/579/S,55 Rpcrgx t,119.0,False,0.0,0.0,717.0,1.0,0.0,Jacky Wynneyerson660,True
884L5_01,RWFydGg=,False$,F/1823/P,IGPEEXHI-1t,120.0,False,735.0,0.0,0.0,41.0,1.0,Jorgie Coolez511,False
8Y845_02,RWFydGg=,False$,E/566/P,IGPEEXHI-1t,123.0,False,0.0,1204.0,40.0,0.0,375.0,Paulah Coolez735,False
8E848_01,,Falseg,F/1824/P,IGPEEXHI-1t,119.0,False,1037.0,0.0,40.0,0.0,0.0,Leos Lacke545,True
8R849_01,RWFydGg=,Trueb,G/1427/S,55 Rpcrgx t,127.0,False,0.0,0.0,,0.0,,Valex Chanash143,True
88D50_01,TWFycw==,Falseh,E/580/S,IGPEEXHI-1t,116.0,False,1032.0,0.0,267.0,0.0,0.0,Koat Kie948,False
885M2_01,TWFycw==,Trued,D/278/P,IGPEEXHI-1t,176.0,False,0.0,0.0,0.0,0.0,0.0,Aark Homin27,True
885Q2_02,TWFycw==,False!,D/278/P,IGPEEXHI-1t,141.0,True,22.0,484.0,354.0,0.0,0.0,Toats Homin446,False
8R853_01,RWFydGg=,False#,G/1433/P,EHD Y318.5-22,124.0,False,726.0,3488.0,200.0,17.0,275.0,Kimena Ellahan140,False
8L854_01,RWFydGg=,True@,G/1429/S,IGPEEXHI-1t,112.0,False,0.0,0.0,0.0,0.0,0.0,Pristy Hammons159,False
8P856_01,RWFydGg=,Truef,G/1434/P,EHD Y318.5-22,128.0,False,0.0,0.0,0.0,0.0,0.0,Teremy Mckinsond503,True
885D8_01,RXVyb3Bh,False!,B/285/P,IGPEEXHI-1t,136.0,True,0.0,0.0,0.0,0.0,0.0,Medib Ricled773,False
886K0_01,TWFycw==,Truef,F/1825/P,IGPEEXHI-1t,120.0,False,0.0,0.0,0.0,0.0,0.0,Turs Mity976,True
88O60_02,,Truec,F/1825/P,IGPEEXHI-1t,107.0,False,0.0,0.0,0.0,0.0,0.0,Guls Vloaf836,True
886D0_03,TWFycw==,True$,F/1825/P,IGPEEXHI-1t,121.0,False,0.0,0.0,0.0,0.0,0.0,Mulk Vloaf6,True
88U60_04,TWFycw==,Falsej,E/567/P,IGPEEXHI-1t,133.0,,1054.0,0.0,222.0,22.0,0.0,Appers Vloaf765,False
886D1_01,RXVyb3Bh,Falseg,C/291/P,IGPEEXHI-1t,132.0,False,0.0,2583.0,3.0,500.0,129.0,Arkard Secened651,True
886Z2_01,RXVyb3Bh,Falseg,C/329/S,55 Rpcrgx t,134.0,False,0.0,3126.0,0.0,112.0,15.0,Pharmus Myling165,True
88B62_02,RXVyb3Bh,Falseb,C/329/S,EHD Y318.5-22,138.0,True,0.0,2191.0,863.0,207.0,6262.0,Menkin Cluted502,False
886K2_03,RXVyb3Bh,True!,C/329/S,IGPEEXHI-1t,,False,0.0,0.0,0.0,0.0,0.0,Alchib Myling886,True
886K2_04,RXVyb3Bh,Trueh,C/329/S,55 Rpcrgx t,128.0,False,0.0,0.0,0.0,0.0,0.0,Alramix Myling606,True
8R862_05,RXVyb3Bh,Trueh,C/329/S,IGPEEXHI-1t,125.0,False,0.0,0.0,0.0,0.0,0.0,Prope Myling536,True
886X3_01,RWFydGg=,Falsej,E/582/S,55 Rpcrgx t,124.0,False,0.0,784.0,5.0,0.0,1.0,Dona Greeves776,True
88F64_01,TWFycw==,Trueb,F/1717/S,IGPEEXHI-1t,118.0,False,0.0,0.0,0.0,0.0,0.0,Tench Pert699,True
886M5_01,RWFydGg=,Falsei,F/1826/P,IGPEEXHI-1t,124.0,False,121.0,10.0,341.0,307.0,47.0,Bettie Sancockett578,False
886B7_01,RXVyb3Bh,Truei,B/286/P,55 Rpcrgx t,130.0,False,0.0,0.0,0.0,0.0,0.0,Sollum Ambleetive635,True
886S7_02,RXVyb3Bh,Trueb,B/286/P,55 Rpcrgx t,138.0,False,0.0,0.0,0.0,0.0,0.0,Alrairk Ambleetive990,True
88I68_01,RWFydGg=,Falseb,G/1430/S,IGPEEXHI-1t,139.0,False,0.0,798.0,0.0,56.0,0.0,Chesty Loverthyo966,True
88E69_01,RWFydGg=,True$,G/1431/S,IGPEEXHI-1t,131.0,False,0.0,0.0,0.0,0.0,0.0,Melica Starkers177,True
88T71_01,RWFydGg=,False@,G/1432/S,IGPEEXHI-1t,133.0,False,0.0,116.0,412.0,379.0,0.0,Nelly Benney788,True
887Y1_02,RWFydGg=,Trueh,G/1432/S,EHD Y318.5-22,115.0,False,,0.0,,0.0,0.0,Nadie Benney103,True
8K872_01,TWFycw==,True$,F/1828/P,IGPEEXHI-1t,123.0,False,0.0,0.0,0.0,0.0,0.0,Rinnab Surry529,True
887R4_01,RWFydGg=,Trueg,G/1436/P,IGPEEXHI-1t,124.0,,0.0,0.0,0.0,0.0,0.0,Cline Popelacruz394,False
88H76_01,RXVyb3Bh,False#,B/287/P,55 Rpcrgx t,144.0,False,0.0,71.0,7148.0,427.0,394.0,Mulkes Suarging954,True
887C8_01,RWFydGg=,Falsed,E/568/P,IGPEEXHI-1t,122.0,False,0.0,0.0,0.0,0.0,906.0,Tracek Rames430,False
88M80_01,TWFycw==,True!,F/1829/P,IGPEEXHI-1t,128.0,False,0.0,0.0,0.0,0.0,0.0,Croo Cure808,True
888C1_01,RWFydGg=,False#,F/1719/S,55 Rpcrgx t,134.0,False,0.0,0.0,717.0,0.0,0.0,Timmy Garnettiz582,True
8I883_01,,False@,G/1438/P,IGPEEXHI-1t,108.0,False,0.0,0.0,0.0,0.0,0.0,Rence Monroellynn74,False
888X4_01,RWFydGg=,Falseh,F/1830/P,IGPEEXHI-1t,126.0,False,1471.0,0.0,7.0,5.0,0.0,Jenne Mckins543,True
88D85_01,TWFycw==,Falsef,D/269/S,IGPEEXHI-1t,129.0,False,876.0,1.0,54.0,125.0,0.0,Squars Anake436,False
8Y886_01,RWFydGg=,Falseh,G/1433/S,55 Rpcrgx t,158.0,False,0.0,0.0,620.0,0.0,0.0,Jerrye Mclarseney474,False
888E6_02,RWFydGg=,True%,G/1433/S,IGPEEXHI-1t,104.0,False,0.0,0.0,0.0,0.0,0.0,Samana Mclarseney506,False
888P6_03,RWFydGg=,FalseZ,G/1433/S,EHD Y318.5-22,101.0,False,0.0,0.0,0.0,0.0,0.0,Ale Mclarseney981,True
88E89_01,,False%,G/1439/P,55 Rpcrgx t,117.0,False,0.0,0.0,615.0,0.0,0.0,Erman Russelloyd493,False
8Y890_01,RWFydGg=,Falsej,G/1434/S,EHD Y318.5-22,127.0,False,0.0,0.0,0.0,1606.0,3675.0,Coreen Tersimpson76,False
889R1_01,RWFydGg=,Falsec,F/1831/P,IGPEEXHI-1t,124.0,False,1186.0,0.0,381.0,3.0,173.0,Jimmyn Pooley859,True
88E91_02,RWFydGg=,Falsej,F/1831/P,IGPEEXHI-1t,116.0,False,0.0,1332.0,0.0,0.0,0.0,Isa Pooley652,True
889X2_01,RWFydGg=,Falsee,F/1832/P,IGPEEXHI-1t,128.0,False,0.0,16.0,496.0,318.0,0.0,Shanya Ricklaney665,False
8N894_01,TWFycw==,Trued,F/1721/S,IGPEEXHI-1t,123.0,False,0.0,0.0,0.0,0.0,0.0,Ars Shpie398,True
8L896_01,TWFycw==,Truej,F/1722/S,55 Rpcrgx t,133.0,False,0.0,0.0,0.0,0.0,0.0,Gone Pri531,True
8C897_01,RWFydGg=,True#,G/1440/P,EHD Y318.5-22,124.0,False,0.0,0.0,0.0,0.0,0.0,Courta Hoppers926,True
889N9_01,RWFydGg=,FalseZ,G/1435/S,IGPEEXHI-1t,106.0,False,0.0,0.0,0.0,0.0,0.0,Helle Bookson443,True
89Q00_01,RWFydGg=,False^,G/1441/P,IGPEEXHI-1t,119.0,False,23.0,659.0,0.0,15.0,113.0,Stal Landolphrey60,False
89S01_01,RXVyb3Bh,True#,B/341/S,IGPEEXHI-1t,131.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Cousel191,True
89K02_01,RWFydGg=,False$,G/1436/S,IGPEEXHI-1t,119.0,False,16.0,1739.0,9.0,5.0,8.0,Enry Goodson258,True
89G03_01,RWFydGg=,False^,G/1437/S,IGPEEXHI-1t,118.0,False,0.0,0.0,0.0,0.0,810.0,Darrie Herreras682,False
8N904_01,RWFydGg=,Falsej,G/1442/P,IGPEEXHI-1t,135.0,False,522.0,0.0,1.0,324.0,60.0,Troya Welles134,False
890K5_01,TWFycw==,FalseZ,E/570/P,IGPEEXHI-1t,132.0,True,0.0,0.0,0.0,0.0,0.0,Flakes Dutte922,True
89B06_01,RWFydGg=,False%,F/1723/S,55 Rpcrgx t,119.0,False,720.0,2.0,,,0.0,Rena Gainney66,False
89M07_01,RWFydGg=,True^,G/1438/S,EHD Y318.5-22,124.0,False,0.0,0.0,0.0,0.0,0.0,Karay Booters261,True
8G910_01,RWFydGg=,FalseZ,E/585/S,IGPEEXHI-1t,133.0,False,0.0,3.0,0.0,782.0,7.0,Therta Crayeson43,False
89S18_01,RWFydGg=,Falsei,G/1448/P,IGPEEXHI-1t,120.0,False,0.0,1.0,32.0,755.0,21.0,Brada Hayder730,False
89L19_01,RXVyb3Bh,Falseg,C/331/S,IGPEEXHI-1t,127.0,False,0.0,2481.0,0.0,3657.0,93.0,Zedark Crantiale900,False
892C0_01,RXVyb3Bh,Falseh,D/280/P,IGPEEXHI-1t,126.0,False,0.0,70.0,0.0,41.0,,Tach Openduave207,False
89H22_01,RWFydGg=,TrueZ,G/1449/P,IGPEEXHI-1t,128.0,False,0.0,0.0,0.0,0.0,0.0,Walley Pager478,True
892S3_01,RWFydGg=,False^,G/1450/P,IGPEEXHI-1t,119.0,False,0.0,0.0,0.0,0.0,0.0,Lilley Fuentryoung378,True
89Q26_01,RWFydGg=,Falsej,E/571/P,IGPEEXHI-1t,124.0,False,0.0,,3.0,80.0,0.0,Paulah Pooles977,True
892O8_01,RXVyb3Bh,Truee,C/333/S,55 Rpcrgx t,152.0,False,0.0,0.0,0.0,,0.0,Meisam Hoodjuded27,True
8J930_01,RWFydGg=,Falsea,F/1725/S,EHD Y318.5-22,123.0,False,0.0,471.0,120.0,13.0,6.0,Alvira Cleachrand447,True
89X32_01,RWFydGg=,False$,F/1727/S,IGPEEXHI-1t,123.0,False,0.0,0.0,0.0,912.0,41.0,Bretty Blanglison669,False
8H937_01,RXVyb3Bh,Truea,E/574/P,IGPEEXHI-1t,125.0,False,0.0,0.0,0.0,0.0,0.0,Zosmark Unaasor201,True
89F38_01,,Trueg,F/1729/S,IGPEEXHI-1t,122.0,False,0.0,0.0,0.0,0.0,0.0,Quites Must570,True
893S8_02,TWFycw==,Truef,F/1729/S,IGPEEXHI-1t,135.0,False,0.0,0.0,0.0,0.0,0.0,Jumars Must467,True
8C939_01,RWFydGg=,Truea,G/1441/S,EHD Y318.5-22,124.0,False,0.0,0.0,0.0,0.0,0.0,Jillie Sweett911,True
89A40_01,RWFydGg=,False%,E/587/S,IGPEEXHI-1t,124.0,False,771.0,0.0,22.0,0.0,0.0,,False
89W41_01,TWFycw==,False$,E/575/P,IGPEEXHI-1t,126.0,True,1.0,445.0,170.0,614.0,68.0,Quits Perie183,False
894S1_02,TWFycw==,Falsef,F/1834/P,IGPEEXHI-1t,137.0,False,528.0,0.0,1598.0,62.0,0.0,Spix Perie387,True
89V41_03,TWFycw==,Falsea,E/575/P,IGPEEXHI-1t,114.0,False,1737.0,0.0,336.0,0.0,0.0,Tifet Perie14,False
8Q942_01,RXVyb3Bh,Falseg,C/297/P,IGPEEXHI-1t,136.0,False,0.0,3423.0,0.0,466.0,349.0,Muontak Haftical144,True
89S44_01,RWFydGg=,Trued,G/1442/S,EHD Y318.5-22,100.0,False,,0.0,0.0,0.0,0.0,Calvia Hobbinson690,True
8K944_02,RWFydGg=,nanZ,G/1442/S,EHD Y318.5-22,117.0,False,0.0,0.0,0.0,0.0,0.0,Evan Hobbinson660,True
894X4_03,RWFydGg=,False$,G/1442/S,IGPEEXHI-1t,118.0,False,327.0,170.0,0.0,0.0,130.0,Darley Hobbinson20,False
8S945_01,RXVyb3Bh,Falseh,D/270/S,IGPEEXHI-1t,143.0,False,,1632.0,346.0,957.0,128.0,Maham Cralinal952,False
894T5_02,RXVyb3Bh,Falsec,D/270/S,IGPEEXHI-1t,121.0,,3036.0,32.0,0.0,2.0,416.0,Zinonon Cralinal741,False
894E7_01,TWFycw==,True%,F/1731/S,IGPEEXHI-1t,134.0,False,0.0,0.0,0.0,0.0,0.0,Soyos Mish684,True
894R8_01,RXVyb3Bh,Falseh,B/342/S,IGPEEXHI-1t,157.0,,0.0,13.0,0.0,52.0,11325.0,Sterfik Hetforhaft782,False
89H48_02,RXVyb3Bh,False#,B/342/S,55 Rpcrgx t,118.0,False,0.0,4715.0,0.0,36.0,995.0,Hadirah Hetforhaft512,True
89M54_01,RWFydGg=,Falsei,G/1452/P,EHD Y318.5-22,173.0,False,1806.0,0.0,47.0,0.0,0.0,Ianne Torrez337,False
89A55_01,RWFydGg=,FalseZ,F/1837/P,IGPEEXHI-1t,131.0,False,0.0,1524.0,0.0,0.0,0.0,Felice Trankliney830,False
895N6_01,RWFydGg=,Falsed,F/1838/P,IGPEEXHI-1t,125.0,False,0.0,0.0,0.0,6.0,1989.0,Mela Bonnondry363,False
89K56_02,RWFydGg=,Trued,G/1453/P,,120.0,False,0.0,0.0,0.0,0.0,0.0,Erina Bonnondry706,True
8L956_03,RWFydGg=,False#,G/1453/P,EHD Y318.5-22,124.0,False,0.0,0.0,40.0,0.0,575.0,Sallyl Bonnondry522,False
8E956_04,RWFydGg=,False!,G/1453/P,IGPEEXHI-1t,,False,194.0,1.0,10.0,629.0,0.0,Krisa Bonnondry248,False
8I956_05,RWFydGg=,True#,G/1453/P,IGPEEXHI-1t,121.0,False,0.0,0.0,0.0,0.0,0.0,Deandy Bonnondry909,False
8Q956_06,RWFydGg=,False@,F/1838/P,EHD Y318.5-22,122.0,False,0.0,29.0,165.0,404.0,0.0,Valex Bonnondry306,False
89J56_07,RWFydGg=,Falsee,F/1838/P,55 Rpcrgx t,139.0,False,0.0,0.0,1291.0,224.0,0.0,Lolas Bonnondry409,False
89P56_08,RWFydGg=,False^,F/1838/P,IGPEEXHI-1t,126.0,False,0.0,0.0,0.0,0.0,741.0,Harvin Bonnondry113,False
8B959_01,RXVyb3Bh,Truea,C/298/P,IGPEEXHI-1t,132.0,False,0.0,0.0,0.0,0.0,0.0,Wimps Unhearfus796,True
89D61_01,RWFydGg=,True@,G/1455/P,IGPEEXHI-1t,101.0,False,,0.0,0.0,0.0,0.0,Mariel Blancoy883,True
896G1_02,RWFydGg=,False$,G/1455/P,IGPEEXHI-1t,107.0,False,0.0,0.0,0.0,0.0,0.0,Chael Blancoy68,False
896Y1_03,RWFydGg=,False%,G/1455/P,IGPEEXHI-1t,104.0,False,0.0,0.0,0.0,0.0,0.0,Chery Wilderssen846,False
8X961_04,,Falseh,F/1839/P,IGPEEXHI-1t,121.0,False,0.0,6.0,0.0,593.0,0.0,Dandy Blancoy508,False
896N1_05,RWFydGg=,Truef,G/1455/P,IGPEEXHI-1t,112.0,False,0.0,0.0,0.0,0.0,0.0,Rena Blancoy702,False
8J964_01,TWFycw==,Falsec,F/1734/S,IGPEEXHI-1t,128.0,False,1708.0,,65.0,1.0,0.0,Chones Grean97,False
8Z964_02,TWFycw==,Falsee,F/1734/S,IGPEEXHI-1t,100.0,False,0.0,0.0,0.0,0.0,0.0,Tornes Grean535,True
89J64_03,TWFycw==,Truef,F/1734/S,IGPEEXHI-1t,118.0,False,0.0,0.0,0.0,0.0,0.0,Hamus Grean463,True
89W66_01,TWFycw==,False$,F/1735/S,IGPEEXHI-1t,152.0,False,1231.0,2.0,8.0,0.0,0.0,Dow Bush596,False
896K7_01,RWFydGg=,Falsef,G/1445/S,IGPEEXHI-1t,118.0,False,13.0,822.0,27.0,0.0,46.0,Maryn Mayson687,False
8U968_01,RXVyb3Bh,Truef,E/588/S,IGPEEXHI-1t,151.0,False,0.0,0.0,0.0,0.0,0.0,Phamark Watorivedy425,True
896G9_01,RXVyb3Bh,Falseh,C/299/P,55 Rpcrgx t,121.0,False,0.0,846.0,4407.0,0.0,2491.0,Achiram Turtertive590,True
8D970_01,RXVyb3Bh,Falsee,C/300/P,55 Rpcrgx t,128.0,False,,3751.0,0.0,5025.0,11741.0,Batomam Clugeammy552,False
8Y972_01,TWFycw==,True!,F/1736/S,IGPEEXHI-1t,134.0,False,0.0,,0.0,0.0,0.0,Frunch Spore187,True
897C3_01,RWFydGg=,Truef,G/1446/S,IGPEEXHI-1t,113.0,False,0.0,0.0,0.0,0.0,0.0,Daisya Flynner94,True
8Y975_01,RWFydGg=,False#,G/1456/P,IGPEEXHI-1t,135.0,False,503.0,236.0,2.0,0.0,68.0,Penne Goffey848,False
897U5_02,RWFydGg=,Falsej,F/1840/P,IGPEEXHI-1t,127.0,False,1.0,,0.0,20.0,948.0,Inerry Goffey67,False
897Y6_01,RWFydGg=,Falseb,F/1737/S,IGPEEXHI-1t,135.0,False,1.0,0.0,0.0,0.0,803.0,Tyrona Robbson885,False
89C77_01,TWFycw==,FalseZ,D/272/S,55 Rpcrgx t,151.0,False,324.0,0.0,563.0,119.0,0.0,Herk Graie878,False
8K978_01,TWFycw==,False%,F/1841/P,IGPEEXHI-1t,153.0,False,24.0,0.0,1105.0,0.0,0.0,Hule Perne942,False
8J981_01,RWFydGg=,False%,E/589/S,IGPEEXHI-1t,129.0,False,311.0,7.0,665.0,0.0,0.0,Deanny Rames74,False
898N2_01,RWFydGg=,Falsea,F/1739/S,IGPEEXHI-1t,141.0,False,0.0,924.0,,0.0,0.0,Charly Buckleinson403,False
898Z3_01,RWFydGg=,False^,E/576/P,IGPEEXHI-1t,147.0,False,42.0,509.0,0.0,0.0,1057.0,Elene Mayder781,False
89N85_01,RWFydGg=,Falsej,F/1842/P,55 Rpcrgx t,122.0,False,0.0,0.0,626.0,0.0,14.0,Robyny Blancoy341,False
898D6_01,RWFydGg=,False!,E/590/S,IGPEEXHI-1t,119.0,False,0.0,810.0,21.0,788.0,,Neilda Kirklander934,False
89H86_02,RWFydGg=,False^,F/1740/S,EHD Y318.5-22,122.0,False,0.0,17.0,0.0,620.0,0.0,Lyne Kirklander734,False
8O987_01,RXVyb3Bh,Truei,D/282/P,55 Rpcrgx t,125.0,False,0.0,0.0,0.0,0.0,0.0,Tauva Reshory734,True
8L988_01,RWFydGg=,Trueh,G/1448/S,IGPEEXHI-1t,,False,0.0,0.0,0.0,0.0,0.0,Maen Fowlesterez989,True
89N88_02,RWFydGg=,Truec,G/1448/S,55 Rpcrgx t,117.0,False,0.0,0.0,0.0,0.0,,Idacey Fowlesterez320,True
89C88_03,RWFydGg=,TrueZ,G/1448/S,55 Rpcrgx t,100.0,False,0.0,0.0,0.0,0.0,0.0,Catha Fowlesterez952,True
89L88_04,RWFydGg=,Truej,G/1448/S,IGPEEXHI-1t,105.0,False,0.0,0.0,,0.0,0.0,Joanry Malliamsey263,False
898X8_05,RWFydGg=,False$,F/1741/S,IGPEEXHI-1t,130.0,False,0.0,1028.0,0.0,80.0,0.0,Melara Fowlesterez466,False
89M88_06,RWFydGg=,Trueh,G/1448/S,IGPEEXHI-1t,117.0,False,,0.0,0.0,0.0,0.0,Caseye Fowlesterez272,True
8F988_07,RWFydGg=,Falsej,F/1741/S,IGPEEXHI-1t,153.0,False,0.0,1487.0,0.0,67.0,0.0,Heila Malliamsey66,False
8M988_08,RWFydGg=,Trueg,G/1448/S,IGPEEXHI-1t,109.0,False,0.0,0.0,0.0,0.0,0.0,Neila Fowlesterez192,False
8S989_01,RXVyb3Bh,False^,B/291/P,IGPEEXHI-1t,117.0,False,0.0,366.0,23492.0,356.0,3.0,,True
8R989_02,RXVyb3Bh,Trueg,B/291/P,55 Rpcrgx t,116.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Invebodene113,True
8Z989_03,RXVyb3Bh,True^,B/291/P,IGPEEXHI-1t,129.0,False,0.0,0.0,0.0,0.0,0.0,Graston Invebodene886,True
898V9_04,RXVyb3Bh,False$,B/291/P,55 Rpcrgx t,129.0,False,80.0,3707.0,0.0,1465.0,1320.0,Minon Invebodene366,False
899N2_01,TWFycw==,Falseb,D/283/P,IGPEEXHI-1t,146.0,False,479.0,4.0,699.0,0.0,0.0,Tos Brin360,False
899M3_01,RWFydGg=,nan#,F/1844/P,EHD Y318.5-22,127.0,False,32.0,8.0,5.0,588.0,18.0,Juliey Hahnstonsen815,False
8P996_01,RXVyb3Bh,Falseb,D/285/P,IGPEEXHI-1t,139.0,False,2101.0,41.0,0.0,525.0,19.0,Dabireo Nalanet839,False
8N997_01,RWFydGg=,True@,F/1742/S,55 Rpcrgx t,115.0,False,0.0,,0.0,0.0,0.0,Dont Guerson198,True
89Q97_02,RWFydGg=,False!,F/1742/S,IGPEEXHI-1t,130.0,False,604.0,0.0,50.0,147.0,2.0,Kaye Guerson107,False
8C998_01,RWFydGg=,Trueg,G/1449/S,IGPEEXHI-1t,141.0,False,0.0,0.0,0.0,0.0,0.0,Gerry Englence214,False
899V8_02,RWFydGg=,Falseh,E/591/S,IGPEEXHI-1t,147.0,False,,1.0,0.0,967.0,5.0,Jonaye Englence104,False
899M9_01,TWFycw==,Falsee,D/274/S,55 Rpcrgx t,132.0,False,2555.0,0.0,456.0,2.0,0.0,Roswal Raste266,False
9A001_01,RWFydGg=,Falsej,F/1743/S,55 Rpcrgx t,115.0,False,0.0,20.0,816.0,39.0,1.0,Kaye Chardsonnon398,False
